date	id	r1	r2	rating	fam1	fam2	conf	rand	step	timediff	all	title_lev	title_jw	title_lcs	title_bigram	title_lda	text_sent	text_lda	text_tfidf	text50_tfidf	sharpness	entropy	brightness	colorfulness	embeddings	contrast	bio_tfidf	bio_lda	author_jacc	daydist	subcat_jacc	passed	finished	id2	date2	age	gender	newsws	days_news	subcat	title	image	author	datetime	text	sentiment	author_bio
[28/Apr/2020:13:05:05]	f98pucmbli49bp4724k5n9e1fo	8dd29ada96a88544cded58d7c051a8d1	35618d7d7f42a15e26d7a547ed5d574e	5	5	5	5	4	4	19.0	0.40422761355613124	0.1875	0.62	0.28125	0.13131313131313133	0.0	0.9208477633477634	0.0	0.05351959580496097	0.0095756950107483	0.2155108683006076	0.9519798618348057	0.928530354734142	0.8663947077677278	0.3604231538607558	0.9050996339974666	0.028786165200142568	0.0	0.0	0.6238213399503723	1.0	TRUE	TRUE	f98pucmbli49bp4724k5n9e1fo	[28/Apr/2020:13:07:59]	25-34	Female	1	2	3	4	3	1	1	4	2	1
[28/Apr/2020:13:05:20]	f98pucmbli49bp4724k5n9e1fo	89b3fa07e0c717ad1c74bc411657647d	ae2f8068-a639-11e4-a7c2-03d37af98440	3	3	3	5	4	5	15.0	0.42540813267015987	0.2	0.63	0.3411764705882353	0.11564625850340135	0.0	0.9113636363636364	0.0	0.0742152316854606	0.02787674024215749	0.9644339243863248	0.9662615606518312	0.7322518120258048	0.9936156267723976	0.2538780353775174	0.9906141112518144	0.0885752773006474	0.0	0.0	0.7182539682539683	0.5	TRUE	TRUE	f98pucmbli49bp4724k5n9e1fo	[28/Apr/2020:13:07:59]	25-34	Female	1	2	3	4	3	1	1	4	2	1
[28/Apr/2020:13:05:39]	f98pucmbli49bp4724k5n9e1fo	3d598803995bf1a3b73828e91b37305f	d21240286ed3b9b396736c26c59d2e95	1	1	1	5	4	6	19.0	0.3266576423468326	0.2535211267605634	0.67	0.323943661971831	0.11818181818181818	0.0	0.9611111111111112	0.0	0.017327815510146418	0.023636921116311792	0.5507866169772033	0.6225410510966343	0.4741595561619583	0.8786126435811302	0.09982965400137532	0.9408172627819116	0.008112888081678999	0.0	0.0	0.5905707196029777	0.0	TRUE	TRUE	f98pucmbli49bp4724k5n9e1fo	[28/Apr/2020:13:07:59]	25-34	Female	1	2	3	4	3	1	1	4	2	1
[28/Apr/2020:13:06:02]	f98pucmbli49bp4724k5n9e1fo	bed953c1c77fb8bb20fb9a263d60525b	f3770bf4f809fe4cc6939366f37ac6f9	4	1	3	4	4	7	23.0	0.3200953890941029	0.25274725274725274	0.63	0.29670329670329665	0.15873015873015872	0.0	0.97332702020202	0.0	0.06589136586668091	0.0	0.7032927078032342	0.3825607725979022	0.4527714099747078	0.8227503960954079	0.18900650335637825	0.8714483263764483	0.0	0.0	0.0	0.6026785714285714	0.0	TRUE	TRUE	f98pucmbli49bp4724k5n9e1fo	[28/Apr/2020:13:07:59]	25-34	Female	1	2	3	4	3	1	1	4	2	1
[28/Apr/2020:13:06:35]	f98pucmbli49bp4724k5n9e1fo	b910bbd0-f83c-11e1-8b93-c4f4ab1c8d13	6028305ddcdb3d88c5950ab6768148aa	1	1	1	5	4	8	33.0	0.28312584700367827	0.2	0.61	0.33333333333333337	0.1153846153846154	0.0	0.9583333333333334	0.0	0.09128588620249853	0.0	0.1021421419131795	0.23005721296136605	0.2939089065181273	0.9426127553511541	0.17030319672264496	0.8811143838849193	0.019542664041383214	0.0	0.0	0.714498510427011	0.0	TRUE	TRUE	f98pucmbli49bp4724k5n9e1fo	[28/Apr/2020:13:07:59]	25-34	Female	1	2	3	4	3	1	1	4	2	1
[28/Apr/2020:13:06:57]	f98pucmbli49bp4724k5n9e1fo	33d3b9859f6a66e0eb7bbdb2311c424c	70ca31dc3ebd0c0d4e4f6fe1ea286167	3	1	1	5	4	9	22.0	0.3214580138971975	0.2222222222222222	0.58	0.32098765432098764	0.1794871794871795	0.0	0.845	0.0	0.05049990560641314	0.003825776092372247	0.2452375264079957	0.5749081518247982	0.7405476513268914	0.9994850433451709	0.2539225180822427	0.9629001429735417	0.0423984110160398	0.0	0.0	0.4077380952380952	0.0	TRUE	TRUE	f98pucmbli49bp4724k5n9e1fo	[28/Apr/2020:13:07:59]	25-34	Female	1	2	3	4	3	1	1	4	2	1
[28/Apr/2020:13:07:11]	f98pucmbli49bp4724k5n9e1fo	c810b73be3d5fdc6f5bb542cbb33a9ea	d3d1dbc44bc5a678618e360c399b8644	1	1	1	5	4	10	14.0	0.32359807801131496	0.09859154929577464	0.38	0.09859154929577464	0.01098901098901099	0.0	0.7949999999999999	0.0	0.009238241146633705	0.0	0.9066005396009243	0.9218994984861726	0.8377659844260084	0.8234683287593255	0.36398355644063	0.8768217320180525	0.015182204688626712	0.0	0.0	0.3338293650793651	0.0	TRUE	TRUE	f98pucmbli49bp4724k5n9e1fo	[28/Apr/2020:13:07:59]	25-34	Female	1	2	3	4	3	1	1	4	2	1
[28/Apr/2020:13:05:56]	e8qq82r51oa9cnt8l0tsvsdthd	684292638c70ec9286329433e09c990c	00c27e00aa8861f5fb44a5a03ec9862a	1	2	3	5	7	1	43.0	0.36362763510069673	0.23655913978494625	0.57	0.26881720430107525	0.16666666666666666	0.0	0.9625	0.0	0.04663746848265984	0.0083997039668018	0.5797795745334791	0.9788272034052354	0.8824313138457538	0.8514568734833846	0.20763284677908456	0.9009803194397163	0.012162006372749792	0.0	0.0	0.5997023809523809	0.0	TRUE	TRUE	e8qq82r51oa9cnt8l0tsvsdthd	[28/Apr/2020:13:11:31]	35-44	Female	1	5	3	4	2	1	1	5	5	1
[28/Apr/2020:13:06:16]	e8qq82r51oa9cnt8l0tsvsdthd	60a20946-4ced-11e5-902f-39e9219e574b	70b8bfce-bfc8-11e1-8bfc-db1f876ebdcb	1	1	1	5	7	2	20.0	0.32216387182336803	0.2380952380952381	0.52	0.2857142857142857	0.07446808510638298	0.0	0.9711969696969698	0.0	0.031207510132402437	0.024139486081646608	0.10561013579647316	0.9031716077349832	0.8062536256225925	0.9861540978740454	0.16744699064434027	0.8571079698667738	0.04839381623522248	0.0	0.0	0.42431761786600497	0.0	TRUE	TRUE	e8qq82r51oa9cnt8l0tsvsdthd	[28/Apr/2020:13:11:31]	35-44	Female	1	5	3	4	2	1	1	5	5	1
[28/Apr/2020:13:07:08]	e8qq82r51oa9cnt8l0tsvsdthd	32af0891e7950eb3aaee3bb34f0b214e	5a28090082617aeeff1688f38f8b1abd	1	1	1	5	7	3	52.0	0.4249541528127304	0.21505376344086025	0.65	0.33333333333333337	0.19852941176470587	0.0	0.7819444444444444	0.0	0.10184162168404934	0.07355587249742708	0.8886829492938196	0.9490948747669624	0.7915355599195777	0.8688518500016869	0.2121935913471421	0.8910845244646168	0.0	0.0	0.0	0.5433812592959841	1.0	TRUE	TRUE	e8qq82r51oa9cnt8l0tsvsdthd	[28/Apr/2020:13:11:31]	35-44	Female	1	5	3	4	2	1	1	5	5	1
[28/Apr/2020:13:07:33]	e8qq82r51oa9cnt8l0tsvsdthd	08ea617473083f7f57f72a72f2bb0f6e	57badcd3194b6ef7c88127b9de254353	1	1	2	5	7	4	25.0	0.322212748185679	0.07216494845360821	0.41	0.07216494845360821	0.01834862385321101	0.0	0.9503030303030304	0.0	0.030861348687740545	0.0214165612684144	0.14323373846068432	0.9638123563897958	0.9683923822725868	0.8689504991725987	0.13807521054358074	0.977912047663156	0.042366166454592916	0.0	0.0	0.7662531017369727	0.0	TRUE	TRUE	e8qq82r51oa9cnt8l0tsvsdthd	[28/Apr/2020:13:11:31]	35-44	Female	1	5	3	4	2	1	1	5	5	1
[28/Apr/2020:13:07:56]	e8qq82r51oa9cnt8l0tsvsdthd	27905a9a1732120959f10ba8053be44e	ab922997a49ba35537e74b05b399c3de	2	4	1	5	7	5	23.0	0.41668969484203444	0.1917808219178082	0.63	0.3835616438356164	0.21929824561403508	0.0	0.8257142857142856	0.0	0.11640847774071734	0.07088644726846371	0.752192027084282	0.9160311848076556	0.8570943386359618	0.9993331394510594	0.4374897342236947	0.9414477192815998	0.0	0.0	0.0	0.9925558312655088	0.0	TRUE	TRUE	e8qq82r51oa9cnt8l0tsvsdthd	[28/Apr/2020:13:11:31]	35-44	Female	1	5	3	4	2	1	1	5	5	1
[28/Apr/2020:13:08:14]	e8qq82r51oa9cnt8l0tsvsdthd	3257c8f538ca472b61311b94efbb9c3f	227be3046081407f48c637a29e5b5cff	5	3	3	5	7	6	18.0	0.46799104179400147	0.125	0.42	0.125	0.08247422680412371	0.0	0.9989989177489176	0.0	0.4074596599680805	0.26216673507182914	0.9525612386559904	0.9475196621332368	0.9323042616028984	0.9573725949153185	0.3006352518776193	0.9809549841770652	0.1662809493996278	0.0	0.0	0.7010923535253227	1.0	TRUE	TRUE	e8qq82r51oa9cnt8l0tsvsdthd	[28/Apr/2020:13:11:31]	35-44	Female	1	5	3	4	2	1	1	5	5	1
[28/Apr/2020:13:09:15]	e8qq82r51oa9cnt8l0tsvsdthd	9be227b7399a4503f835b7a95eec187f	a0fa519071fa687436e7a729b26c79cc	5	5	5	5	7	7	61.0	0.43006853378005366	0.16666666666666666	0.66	0.33333333333333337	0.1188118811881188	0.0	0.7993686868686869	0.0	0.012076637124823087	0.0	0.6573139122168059	0.9913746510619008	0.9327555507081388	0.7323235905071259	0.29831372334105066	0.9422600009421552	0.1041665825851956	0.0	0.0	0.852605459057072	1.0	TRUE	TRUE	e8qq82r51oa9cnt8l0tsvsdthd	[28/Apr/2020:13:11:31]	35-44	Female	1	5	3	4	2	1	1	5	5	1
[28/Apr/2020:13:09:52]	e8qq82r51oa9cnt8l0tsvsdthd	78b61e57eab2549ae5cafc8241791330	ae2ff001f7061b442d056a2fcadfeee9	1	3	1	5	7	8	37.0	0.6504046687164828	0.9166666666666666	1.0	0.9166666666666666	0.7333333333333333	0.0	0.9545138888888888	0.0	0.06067790322483936	0.008340519510178009	0.3069927519422801	0.9587566687402972	0.5461896682719702	0.8965692251117052	0.1887768314974786	0.9876067690857716	1.0	1.0	1.0	0.5330024813895782	1.0	TRUE	TRUE	e8qq82r51oa9cnt8l0tsvsdthd	[28/Apr/2020:13:11:31]	35-44	Female	1	5	3	4	2	1	1	5	5	1
[28/Apr/2020:13:10:19]	e8qq82r51oa9cnt8l0tsvsdthd	98d557373aec0356affb3bf1d97e9458	2b3268169d649e94ddbd20ccc2b70a31	1	1	1	5	7	9	27.0	0.4306414124717515	0.21333333333333326	0.63	0.30666666666666664	0.1111111111111111	0.0	0.7925925925925926	0.0	0.00928684059833482	0.0028935021313714823	0.7839780582606685	0.9926733401464494	0.9535361916863816	0.9644249246631325	0.1753478748135213	0.9200757822209862	0.06807428431221696	0.0	0.0	0.6888337468982629	1.0	TRUE	TRUE	e8qq82r51oa9cnt8l0tsvsdthd	[28/Apr/2020:13:11:31]	35-44	Female	1	5	3	4	2	1	1	5	5	1
[28/Apr/2020:13:10:49]	e8qq82r51oa9cnt8l0tsvsdthd	ed59afae3ca99dc3fe1538c36b0c1819	c10ed29b9154b53052c92ceaa470e19a	1	2	1	5	7	10	30.0	0.37258388762872297	0.29268292682926833	0.66	0.35365853658536583	0.1968503937007874	0.0	0.9769886363636364	0.0	0.038936111379094696	0.0317830138633243	0.17209634298850818	0.8703100261355818	0.8738308587396721	0.9022809478721828	0.2505227251914618	0.9671004299135276	0.0184829568582011	0.0	0.0	0.8461538461538461	0.0	TRUE	TRUE	e8qq82r51oa9cnt8l0tsvsdthd	[28/Apr/2020:13:11:31]	35-44	Female	1	5	3	4	2	1	1	5	5	1
[28/Apr/2020:13:07:31]	l9hh65k01e5bfhe4s66ivcsoq3	ad18f89a67dd78fd8d9dfcf1846913f4	144291e0-f85b-11e1-8253-3f495ae70650	1	1	1	4	6	1	124.0	0.32771282205787744	0.1923076923076923	0.47	0.1923076923076923	0.042857142857142864	0.0	0.9395833333333334	0.0	0.054396193276701525	0.0	0.11896705475603432	0.9356342206070072	0.8876942473967129	0.8022664544211932	0.1573394081102275	0.9723476290661028	0.007631378678960738	0.0	0.0	0.7809239940387481	0.0	TRUE	TRUE	l9hh65k01e5bfhe4s66ivcsoq3	[28/Apr/2020:13:15:03]	45-54	Female	1	7	1	3	2	1	1	5	3	1
[28/Apr/2020:13:08:39]	l9hh65k01e5bfhe4s66ivcsoq3	f87ca226a5753729dd94b3e82d1c9693	530dfb69fde81420d8b037a6c0f95701	2	4	1	3	6	2	68.0	0.26063862261404547	0.17543859649122806	0.51	0.17543859649122806	0.05	0.0	0.729229797979798	0.0	0.009599143598492756	0.0	0.14735881182363852	0.5058060927176367	0.5145693357260513	0.9555033670967416	0.17388843629439096	0.8941009086675529	0.0	0.0	0.0	0.37183936539414975	0.0	TRUE	TRUE	l9hh65k01e5bfhe4s66ivcsoq3	[28/Apr/2020:13:15:03]	45-54	Female	1	7	1	3	2	1	1	5	3	1
[28/Apr/2020:13:09:26]	l9hh65k01e5bfhe4s66ivcsoq3	9154cb00a6909cd2049766c82c458649	230f8733d10ede16b52697463311405f	3	1	3	3	6	3	47.0	0.46645325943806804	0.25373134328358204	0.62	0.4328358208955224	0.16521739130434782	0.0	0.9625	0.0	0.03912946384034013	0.025294635303940386	0.8650774393905767	0.8771598035923409	0.7844539387717891	0.7959034091077928	0.2913376947203926	0.8548116649858455	0.1989770462633028	0.35658395	0.0	0.8060515873015873	1.0	TRUE	TRUE	l9hh65k01e5bfhe4s66ivcsoq3	[28/Apr/2020:13:15:03]	45-54	Female	1	7	1	3	2	1	1	5	3	1
[28/Apr/2020:13:10:35]	l9hh65k01e5bfhe4s66ivcsoq3	7338de16-785d-11e7-8f39-eeb7d3a2d304	1132aef4b449582a83d572bda9ddbd1e	2	3	1	4	6	4	69.0	0.34442264261658384	0.101123595505618	0.39	0.101123595505618	0.030303030303030307	0.0	0.9091666666666668	0.0	0.0657309671320053	0.016576115958302978	0.9338615582826214	0.9595144908696716	0.7920605530725637	0.7987713693553705	0.18768524043605664	0.8442053769262873	0.01713049063219323	0.0	0.0	0.7411998016856718	0.0	TRUE	TRUE	l9hh65k01e5bfhe4s66ivcsoq3	[28/Apr/2020:13:15:03]	45-54	Female	1	7	1	3	2	1	1	5	3	1
[28/Apr/2020:13:11:38]	l9hh65k01e5bfhe4s66ivcsoq3	239163c0f2848085ef6db34c4a21ce5b	5e21b7052788edd384875a736a490874	1	2	2	5	6	5	63.0	0.30010228549284335	0.09090909090909094	0.36	0.09090909090909094	0.011111111111111113	0.0	0.8939880952380952	0.0	0.037812109445350135	0.013464296451173974	0.8764660652475004	0.970765010731428	0.5011170702021636	0.8762829214731055	0.17002941434867722	0.7963859041150728	0.01766664078611813	0.0	0.0	0.29513888888888884	0.0	TRUE	TRUE	l9hh65k01e5bfhe4s66ivcsoq3	[28/Apr/2020:13:15:03]	45-54	Female	1	7	1	3	2	1	1	5	3	1
[28/Apr/2020:13:12:06]	l9hh65k01e5bfhe4s66ivcsoq3	f2390d92616de4cf96d1a8a7287927d9	7d8f17792143eae6234caa1c2ea75c9a	5	5	5	5	6	6	28.0	0.395889839438165	0.2298850574712644	0.63	0.33333333333333337	0.16541353383458646	0.0	0.9011904761904762	0.0	0.07367668929639644	0.016226821590259642	0.9316834471690992	0.7827378900378259	0.8488688533645179	0.8697879152727489	0.3056261793206449	0.9240888450164196	0.016829556483973274	0.0	0.0	0.8884481903817549	0.0	TRUE	TRUE	l9hh65k01e5bfhe4s66ivcsoq3	[28/Apr/2020:13:15:03]	45-54	Female	1	7	1	3	2	1	1	5	3	1
[28/Apr/2020:13:12:48]	l9hh65k01e5bfhe4s66ivcsoq3	3ee2d75a-8e2c-11e1-8d69-3330223eee92	dbaf024da83f030a5c4d94432aaa4ae8	1	1	2	5	6	7	42.0	0.38497962953875875	0.20731707317073167	0.63	0.25609756097560976	0.13114754098360654	0.0	0.9786525974025974	0.0	0.04135227724868494	0.012956000093098084	0.4555512338860266	0.9839625407336318	0.9991259051616916	0.8860389735691004	0.2415248255944933	0.9251464262222752	0.08584134462582824	0.0	0.0	0.8648782911077992	0.0	TRUE	TRUE	l9hh65k01e5bfhe4s66ivcsoq3	[28/Apr/2020:13:15:03]	45-54	Female	1	7	1	3	2	1	1	5	3	1
[28/Apr/2020:13:13:17]	l9hh65k01e5bfhe4s66ivcsoq3	bb06d66d9b4e071275d16b5fbef5dae0	9a93c6fb11e53d5ca241a12fea8db450	1	2	4	5	6	8	29.0	0.2892410457517154	0.17543859649122806	0.63	0.4035087719298246	0.07692307692307693	0.0	0.8666666666666667	0.0	0.056076834182818086	0.019331012982963268	0.4694133885283629	0.27405004584286285	0.39550602347924224	0.8718755027565837	0.17729897999598607	0.8427032596771025	0.0	0.0	0.0	0.5260287555775904	0.0	TRUE	TRUE	l9hh65k01e5bfhe4s66ivcsoq3	[28/Apr/2020:13:15:03]	45-54	Female	1	7	1	3	2	1	1	5	3	1
[28/Apr/2020:13:13:41]	l9hh65k01e5bfhe4s66ivcsoq3	e8636d10b02ec46318b4f727122f8f13	b91e3c9a-a447-11e1-9e73-f4e3879b34a3	1	3	4	5	6	9	24.0	0.3341515818299961	0.23750000000000004	0.61	0.275	0.1415929203539823	0.0	0.7895021645021645	0.0	0.04092900069409276	0.016508195489639797	0.7753517521625924	0.8874356875431275	0.7720008744473837	0.9397500695998292	0.13953044262500455	0.8210627467975652	0.07425003325216464	0.0	0.0	0.1626177491323748	0.0	TRUE	TRUE	l9hh65k01e5bfhe4s66ivcsoq3	[28/Apr/2020:13:15:03]	45-54	Female	1	7	1	3	2	1	1	5	3	1
[28/Apr/2020:13:14:19]	l9hh65k01e5bfhe4s66ivcsoq3	610d521eafdc73ed0448f2b2999b9290	cccb919575f9098af0be675d93225ed9	1	2	1	5	6	10	38.0	0.3180037730946839	0.2	0.5	0.22	0.08571428571428573	0.0	0.8958333333333333	0.0	0.024007531836663508	0.010086542397946858	0.35805324820964723	0.6941560588686745	0.5930984461704659	0.9321474058917808	0.1822689853552017	0.908827525463299	0.0518105991489041	0.0	0.0	0.7040714995034757	0.0	TRUE	TRUE	l9hh65k01e5bfhe4s66ivcsoq3	[28/Apr/2020:13:15:03]	45-54	Female	1	7	1	3	2	1	1	5	3	1
[28/Apr/2020:13:07:04]	kpbuan723d2igqoihdr3p6p9pn	767b50d4b2ef468ea922e021aadedd22	85940f98f1494ddd217d7cc0840991bf	4	3	3	3	5	1	26.0	0.3374978055751262	0.16000000000000006	0.52	0.18000000000000005	0.07462686567164177	0.0	0.8776190476190476	0.0	0.03446568139624197	0.030611745517097267	0.7102902324879767	0.8316228464353792	0.7041242012354443	0.9004714790472848	0.2654323293345404	0.9888716206608454	0.07082750626575736	0.0	0.0	0.4009925558312655	0.0	FALSE	TRUE	kpbuan723d2igqoihdr3p6p9pn	[28/Apr/2020:13:10:46]	45-54	Male	1	4	3	3	4	4	4	3	3	4
[28/Apr/2020:13:07:31]	kpbuan723d2igqoihdr3p6p9pn	ac25e9a98c315b2cf196cdf508ad80ca	684292638c70ec9286329433e09c990c	4	3	3	3	5	2	27.0	0.3706200093656614	0.202020202020202	0.73	0.3838383838383839	0.16167664670658682	0.0	0.9625	0.0	0.04394317090907274	0.05598577882515969	0.5065383470995598	0.8116070921887204	0.8347652365861631	0.9679677425667286	0.3680392317375402	0.8856776167086651	0.06579708733279523	0.0	0.0	0.4320436507936508	0.0	FALSE	TRUE	kpbuan723d2igqoihdr3p6p9pn	[28/Apr/2020:13:10:46]	45-54	Male	1	4	3	3	4	4	4	3	3	4
[28/Apr/2020:13:07:40]	kpbuan723d2igqoihdr3p6p9pn	2914242522c85df64afc46a42e53cd8c	4bee78116eab07e61a40a5485a79132f	4	3	4	4	5	3	9.0	0.31839016159279465	0.15094339622641506	0.5	0.15094339622641506	0.028985507246376805	0.0	0.876984126984127	0.0	0.041748975721072806	0.0190869197695412	0.3301585792674228	0.9948797977257818	0.9014105100086718	0.8446547390152035	0.1820422385401392	0.9850340398871792	0.06380798936453072	0.0	0.0	0.2971230158730159	0.0	FALSE	TRUE	kpbuan723d2igqoihdr3p6p9pn	[28/Apr/2020:13:10:46]	45-54	Male	1	4	3	3	4	4	4	3	3	4
[28/Apr/2020:13:07:51]	kpbuan723d2igqoihdr3p6p9pn	732fed4ad06ede5c70cab4129b3a6cc5	11bbbea0-fa91-11e1-8252-5f89566a35ac	4	3	4	4	5	4	11.0	0.49007026512017415	0.14035087719298245	0.46	0.1578947368421053	0.01282051282051282	0.0	0.85	0.0	0.11117257136015206	0.04931490084333223	0.4023882313556176	0.9101892864101956	0.6399439216233911	0.9886557486462476	0.18071359542590248	0.987379697826412	0.9999999999999998	1.0	1.0	0.9105812220566318	0.0	FALSE	TRUE	kpbuan723d2igqoihdr3p6p9pn	[28/Apr/2020:13:10:46]	45-54	Male	1	4	3	3	4	4	4	3	3	4
[28/Apr/2020:13:08:07]	kpbuan723d2igqoihdr3p6p9pn	3d9c69fa-065a-11e2-afff-d6c7f20a83bf	b910bbd0-f83c-11e1-8b93-c4f4ab1c8d13	4	3	3	3	5	5	16.0	0.4313098369614311	0.16176470588235292	0.59	0.2941176470588235	0.09482758620689656	0.0	0.9444444444444444	0.0	0.061330298181702526	0.0	0.4761111953509006	0.9617877124234678	0.9295816743920332	0.9472182484969768	0.2349602146176228	0.8927300038769944	0.047263366149287764	0.0	0.0	0.9900596421471172	1.0	FALSE	TRUE	kpbuan723d2igqoihdr3p6p9pn	[28/Apr/2020:13:10:46]	45-54	Male	1	4	3	3	4	4	4	3	3	4
[28/Apr/2020:13:08:23]	kpbuan723d2igqoihdr3p6p9pn	2db37c9a-1eb0-11e2-ba31-3083ca97c314	be9068fa89e1563ec7d048ad4f00b167	4	3	3	3	5	6	16.0	0.34943641315361157	0.2448979591836735	0.65	0.33673469387755106	0.13513513513513514	0.0	0.875	0.0	0.09292495884577023	0.021857353784082763	0.7255040427561211	0.9875786914011256	0.8166119838131236	0.8978459849869762	0.14019305513974295	0.8467944289382208	0.0	0.0	0.0	0.21764997521070886	0.0	FALSE	TRUE	kpbuan723d2igqoihdr3p6p9pn	[28/Apr/2020:13:10:46]	45-54	Male	1	4	3	3	4	4	4	3	3	4
[28/Apr/2020:13:08:38]	kpbuan723d2igqoihdr3p6p9pn	4bc7b719870f4f1e4f00c0c2f6537bca	7d8233a5b1c37d52369ddd088a01b89a	4	3	3	3	5	7	15.0	0.38285669903066993	0.3125	0.63	0.4125	0.16153846153846155	0.0	0.8972222222222223	0.0	0.04679138256890327	0.027142455105591868	0.5147950209594094	0.8143425141018295	0.727699103051078	0.8542153877221903	0.3573869026944737	0.8481963640801093	0.0597520573879877	0.0	0.0	0.9930521091811414	0.0	FALSE	TRUE	kpbuan723d2igqoihdr3p6p9pn	[28/Apr/2020:13:10:46]	45-54	Male	1	4	3	3	4	4	4	3	3	4
[28/Apr/2020:13:09:01]	kpbuan723d2igqoihdr3p6p9pn	3644cdd8743b69229547616c05ec5f27	6d3e35522464c3b129779cad6e2bbbfe	3	3	3	3	5	8	23.0	0.3267167935583176	0.16923076923076918	0.63	0.3538461538461538	0.11304347826086955	0.0	0.9111111111111112	0.0	0.037650011709520925	0.0	0.3856934848203107	0.9312214073522171	0.3421188669913832	0.9645697207175424	0.1316255882637284	0.7516323190213977	0.0	0.0	0.0	0.8125929598413486	0.0	FALSE	TRUE	kpbuan723d2igqoihdr3p6p9pn	[28/Apr/2020:13:10:46]	45-54	Male	1	4	3	3	4	4	4	3	3	4
[28/Apr/2020:13:09:57]	kpbuan723d2igqoihdr3p6p9pn	0594cb67d7cfb08fdfad5b94d7d3b939	dccd6af0-cbbc-11e3-95f7-7ecdde72d2ea	3	3	3	3	5	9	56.0	0.36793014633876325	0.18000000000000005	0.56	0.26	0.12195121951219512	0.0	0.9208333333333332	0.0	0.017473927445498253	0.027645403128818486	0.8232446017370438	0.7071378534407305	0.7741464338495929	0.797669894679442	0.27180267503649724	0.8300465561474532	0.08154675835542523	0.0	0.0	0.9851042701092354	0.0	FALSE	TRUE	kpbuan723d2igqoihdr3p6p9pn	[28/Apr/2020:13:10:46]	45-54	Male	1	4	3	3	4	4	4	3	3	4
[28/Apr/2020:13:10:12]	kpbuan723d2igqoihdr3p6p9pn	09a165a0-f120-11e1-a612-3cfc842a6d89	bfe79dd5fdd7e93dbe3b725c245b8fb9	4	4	3	3	5	10	15.0	0.33351541351380026	0.11627906976744184	0.45	0.16279069767441856	0.04918032786885247	0.0	0.9815476190476192	0.0	0.040293360015241864	0.024015326916678268	0.4409500254607109	0.921701955917788	0.7091618328299297	0.8535748593434234	0.1568227533412821	0.9856249253054346	0.06734267666801921	0.0	0.0	0.7110228401191658	0.0	FALSE	TRUE	kpbuan723d2igqoihdr3p6p9pn	[28/Apr/2020:13:10:46]	45-54	Male	1	4	3	3	4	4	4	3	3	4
[28/Apr/2020:13:08:21]	ullc6v213buh7h6mpkjucdklr4	88363916-0cb1-11e2-a310-2363842b7057	70b8bfce-bfc8-11e1-8bfc-db1f876ebdcb	1	1	1	4	1	1	37.0	0.5709987502814845	0.2	0.53	0.2666666666666667	0.10112359550561796	0.0	0.9996363636363635	0.0	0.14156576824098566	0.08667056975178175	0.18732745217810493	0.936386176446534	0.9214282561390142	0.9772768137980212	0.15349498409403126	0.9671061126516928	1.0	1.0	1.0	0.9512922465208749	1.0	FALSE	TRUE	ullc6v213buh7h6mpkjucdklr4	[28/Apr/2020:13:10:48]	25-34	Female	5	0	3	5	5	2	1	4	5	1
[28/Apr/2020:13:08:34]	ullc6v213buh7h6mpkjucdklr4	ea1c5ae16a28cb941d3fcc2128a50dd8	c5af6ddf94ca3b100b73828dc40ef14a	1	1	1	3	1	2	13.0	0.39583664801269824	0.21621621621621626	0.48	0.2432432432432432	0.0970873786407767	0.0	0.7691249226963514	0.0	0.0729430634707097	0.0	0.9496013320512628	0.9486841952907356	0.8386937848517857	0.9256150081446564	0.5793131395515057	0.9524437710888304	0.0518105991489041	0.0	0.0	0.7919563058589871	0.0	FALSE	TRUE	ullc6v213buh7h6mpkjucdklr4	[28/Apr/2020:13:10:48]	25-34	Female	5	0	3	5	5	2	1	4	5	1
[28/Apr/2020:13:08:50]	ullc6v213buh7h6mpkjucdklr4	51e45b2ac5530f38978139743a881ec6	76f07fb94496485fdd293575525ded24	3	1	1	4	1	3	16.0	0.4051449638347126	0.2337662337662337	0.69	0.4025974025974026	0.19672131147540986	0.0	0.8916666666666666	0.0	0.36559410295581823	0.08475335171845808	0.3373991610105897	0.9924448536286099	0.6258399315105163	0.9846317004536772	0.2513201227178902	0.9874623669097896	0.07606318239430104	0.0	0.0	0.9826388888888888	0.0	FALSE	TRUE	ullc6v213buh7h6mpkjucdklr4	[28/Apr/2020:13:10:48]	25-34	Female	5	0	3	5	5	2	1	4	5	1
[28/Apr/2020:13:09:05]	ullc6v213buh7h6mpkjucdklr4	81c0a6af75d0379741d59de636384904	3d9c69fa-065a-11e2-afff-d6c7f20a83bf	2	2	1	3	1	4	15.0	0.5744203655521011	0.42105263157894735	0.82	0.456140350877193	0.19540229885057472	0.0	0.9138888888888892	0.0	0.17138555023410867	0.07250206108194923	0.19787460481412691	0.9346056165296796	0.9042991895852474	0.8908160697178309	0.2187725836943276	0.8070750198611152	1.0	1.0	1.0	0.9845924453280318	0.5	FALSE	TRUE	ullc6v213buh7h6mpkjucdklr4	[28/Apr/2020:13:10:48]	25-34	Female	5	0	3	5	5	2	1	4	5	1
